id,name,department,influence_score
juan.johnson.E1736@neosmith.com,Juan Johnson,R&D,0.32
mallory.young.E1737@neosmith.com,Mallory Young,People,0.32
jeffrey.martin.E1738@neosmith.com,Jeffrey Martin,Operations,0.36
joshua.cross.E1739@neosmith.com,Joshua Cross,Logistics,0.3
bradley.mcconnell.E1740@neosmith.com,Bradley Mcconnell,Marketing,0.45
helen.hanson.E1741@neosmith.com,Helen Hanson,Sales,0.17
daniel.hanson.E1742@neosmith.com,Daniel Hanson,Engineering,0.44
amanda.ortega.E1743@neosmith.com,Amanda Ortega,IT,0.31
christopher.parker.E1744@neosmith.com,Christopher Parker,Risk & Compliance,0.47
patricia.martinez.E1745@neosmith.com,Patricia Martinez,Finance,0.48
debra.walton.E1746@neosmith.com,Debra Walton,R&D,0.47
brittany.jackson.E1747@neosmith.com,Brittany Jackson,People,0.36
catherine.lester.E1748@neosmith.com,Catherine Lester,Operations,0.39
jessica.morales.E1749@neosmith.com,Jessica Morales,Logistics,0.53
alan.price.E1750@neosmith.com,Alan Price,Marketing,0.13
juan.fox.E1751@neosmith.com,Juan Fox,Sales,0.53
amanda.wright.dds.E1752@neosmith.com,Amanda Wright DDS,Engineering,0.39
jeremy.malone.E1753@neosmith.com,Jeremy Malone,IT,0.37
alyssa.terry.E1754@neosmith.com,Alyssa Terry,Risk & Compliance,0.48
mrs..melinda.best.E1755@neosmith.com,Mrs. Melinda Best,Finance,0.89
abigail.mack.E1756@neosmith.com,Abigail Mack,R&D,0.59
andrea.miller.E1757@neosmith.com,Andrea Miller,People,0.43
david.murphy.E1758@neosmith.com,David Murphy,Operations,0.43
christopher.kane.E1759@neosmith.com,Christopher Kane,Logistics,0.81
wendy.foster.E1760@neosmith.com,Wendy Foster,Marketing,0.44
travis.schmidt.E1761@neosmith.com,Travis Schmidt,Sales,0.26
kathryn.young.E1762@neosmith.com,Kathryn Young,Engineering,0.49
james.burke.E1763@neosmith.com,James Burke,IT,0.3
steven.henry.E1764@neosmith.com,Steven Henry,Risk & Compliance,0.48
catherine.schwartz.E1765@neosmith.com,Catherine Schwartz,Finance,0.38
cynthia.sawyer.E1766@neosmith.com,Cynthia Sawyer,R&D,0.52
lori.thompson.E1767@neosmith.com,Lori Thompson,People,0.51
natalie.roberts.E1768@neosmith.com,Natalie Roberts,Operations,0.52
matthew.christensen.E1769@neosmith.com,Matthew Christensen,Logistics,0.47
jason.davis.E1770@neosmith.com,Jason Davis,Marketing,0.35
kenneth.butler.E1771@neosmith.com,Kenneth Butler,Sales,0.48
jermaine.cunningham.E1772@neosmith.com,Jermaine Cunningham,Engineering,0.39
jennifer.martin.E1773@neosmith.com,Jennifer Martin,IT,0.34
megan.mcintyre.E1774@neosmith.com,Megan Mcintyre,Risk & Compliance,0.36
sheri.murphy.E1775@neosmith.com,Sheri Murphy,Finance,0.24
gregg.morris.E1776@neosmith.com,Gregg Morris,R&D,0.45
taylor.nelson.E1777@neosmith.com,Taylor Nelson,People,0.43
brandon.patel.E1778@neosmith.com,Brandon Patel,Operations,0.39
joshua.payne.E1779@neosmith.com,Joshua Payne,Logistics,0.68
andrew.miller.E1780@neosmith.com,Andrew Miller,Marketing,0.43
dr..tonya.sanders.E1781@neosmith.com,Dr. Tonya Sanders,Sales,0.39
madeline.barnes.E1782@neosmith.com,Madeline Barnes,Engineering,0.44
laura.gutierrez.E1783@neosmith.com,Laura Gutierrez,IT,0.61
jacob.lewis.E1784@neosmith.com,Jacob Lewis,Risk & Compliance,0.45
david.brown.E1785@neosmith.com,David Brown,Finance,0.45
cristina.pena.E1786@neosmith.com,Cristina Pena,R&D,0.29
elizabeth.jones.E1787@neosmith.com,Elizabeth Jones,People,0.47
dawn.burton.E1788@neosmith.com,Dawn Burton,Operations,0.3
michael.decker.E1789@neosmith.com,Michael Decker,Logistics,0.22
timothy.jones.E1790@neosmith.com,Timothy Jones,Marketing,0.31
melvin.brown.iii.E1791@neosmith.com,Melvin Brown III,Sales,0.51
amy.brown.E1792@neosmith.com,Amy Brown,Engineering,0.47
douglas.hobbs.E1793@neosmith.com,Douglas Hobbs,IT,0.37
kayla.price.E1794@neosmith.com,Kayla Price,Risk & Compliance,0.85
tina.howard.E1795@neosmith.com,Tina Howard,Finance,0.21
isaac.york.E1796@neosmith.com,Isaac York,R&D,0.41
teresa.short.E1797@neosmith.com,Teresa Short,People,0.41
emily.mason.E1798@neosmith.com,Emily Mason,Operations,0.45
jeffrey.cruz.E1799@neosmith.com,Jeffrey Cruz,Logistics,0.43
bailey.campos.E1800@neosmith.com,Bailey Campos,Marketing,0.23
bryan.ortiz.E1801@neosmith.com,Bryan Ortiz,Sales,0.45
johnny.smith.E1802@neosmith.com,Johnny Smith,Engineering,0.36
diane.lindsey.E1803@neosmith.com,Diane Lindsey,IT,0.48
elizabeth.huang.E1804@neosmith.com,Elizabeth Huang,Risk & Compliance,0.29
patricia.sullivan.E1805@neosmith.com,Patricia Sullivan,Finance,0.44
sean.casey.E1806@neosmith.com,Sean Casey,R&D,0.35
christopher.scott.E1807@neosmith.com,Christopher Scott,People,0.45
stephen.webb.E1808@neosmith.com,Stephen Webb,Operations,0.4
susan.wilson.E1809@neosmith.com,Susan Wilson,Logistics,0.52
james.johnson.E1810@neosmith.com,James Johnson,Marketing,0.42
allen.wilson.E1811@neosmith.com,Allen Wilson,Sales,0.52
eric.mccarthy.E1812@neosmith.com,Eric Mccarthy,Engineering,0.36
rodney.castillo.E1813@neosmith.com,Rodney Castillo,IT,0.54
richard.gonzalez.E1814@neosmith.com,Richard Gonzalez,Risk & Compliance,0.42
laura.spencer.E1815@neosmith.com,Laura Spencer,Finance,0.5
edward.avery.E1816@neosmith.com,Edward Avery,R&D,0.4
annette.moore.E1817@neosmith.com,Annette Moore,People,0.31
john.parker.E1818@neosmith.com,John Parker,Operations,0.34
dale.roberts.E1819@neosmith.com,Dale Roberts,Logistics,0.53
allison.berry.E1820@neosmith.com,Allison Berry,Marketing,0.39
joseph.mills.E1821@neosmith.com,Joseph Mills,Sales,0.43
amy.black.E1822@neosmith.com,Amy Black,Engineering,0.28
aaron.bennett.E1823@neosmith.com,Aaron Bennett,IT,0.89
brandi.morrison.E1824@neosmith.com,Brandi Morrison,Risk & Compliance,0.46
christopher.baker.E1825@neosmith.com,Christopher Baker,Finance,0.52
tyler.wilson.E1826@neosmith.com,Tyler Wilson,R&D,0.37
michelle.murray.E1827@neosmith.com,Michelle Murray,People,0.27
brittany.wheeler.E1828@neosmith.com,Brittany Wheeler,Operations,0.28
wendy.williams.E1829@neosmith.com,Wendy Williams,Logistics,0.37
maria.martin.E1830@neosmith.com,Maria Martin,Marketing,0.41
sheila.ramirez.E1831@neosmith.com,Sheila Ramirez,Sales,0.53
caleb.carter.E1832@neosmith.com,Caleb Carter,Engineering,0.54
jeffrey.henry.md.E1833@neosmith.com,Jeffrey Henry MD,IT,0.34
james.jones.E1834@neosmith.com,James Jones,Risk & Compliance,0.5
david.brown.E1835@neosmith.com,David Brown,Finance,0.37
john.schultz.E1836@neosmith.com,John Schultz,R&D,0.86
thomas.hurst.dvm.E1837@neosmith.com,Thomas Hurst DVM,People,0.32
michael.jacobs.E1838@neosmith.com,Michael Jacobs,Operations,0.47
sonya.garcia.E1839@neosmith.com,Sonya Garcia,Logistics,0.39
james.malone.E1840@neosmith.com,James Malone,Marketing,0.28
emily.estrada.E1841@neosmith.com,Emily Estrada,Sales,0.27
henry.alexander.E1842@neosmith.com,Henry Alexander,Engineering,0.47
joel.gilbert.E1843@neosmith.com,Joel Gilbert,IT,0.42
rebecca.young.md.E1844@neosmith.com,Rebecca Young MD,Risk & Compliance,0.36
rachel.burton.E1845@neosmith.com,Rachel Burton,Finance,0.41
stacy.williams.E1846@neosmith.com,Stacy Williams,R&D,0.43
robert.hill.E1847@neosmith.com,Robert Hill,People,0.3
angela.hogan.E1848@neosmith.com,Angela Hogan,Operations,0.26
bryan.knight.E1849@neosmith.com,Bryan Knight,Logistics,0.46
elizabeth.jarvis.E1850@neosmith.com,Elizabeth Jarvis,Marketing,0.49
dustin.mills.E1851@neosmith.com,Dustin Mills,Sales,0.24
nicole.moran.E1852@neosmith.com,Nicole Moran,Engineering,0.33
craig.rodriguez.E1853@neosmith.com,Craig Rodriguez,IT,0.39
shawn.pierce.E1854@neosmith.com,Shawn Pierce,Risk & Compliance,0.41
sarah.mason.E1855@neosmith.com,Sarah Mason,Finance,0.46
sabrina.snow.E1856@neosmith.com,Sabrina Snow,R&D,0.23
daniel.winters.E1857@neosmith.com,Daniel Winters,People,0.32
caitlyn.mendez.E1858@neosmith.com,Caitlyn Mendez,Operations,0.47
tanya.price.E1859@neosmith.com,Tanya Price,Logistics,0.4
joanna.montgomery.E1860@neosmith.com,Joanna Montgomery,Marketing,0.43
mary.beck.E1861@neosmith.com,Mary Beck,Sales,0.43
cynthia.marquez.E1862@neosmith.com,Cynthia Marquez,Engineering,0.31
jesse.swanson.E1863@neosmith.com,Jesse Swanson,IT,0.39
megan.cross.E1864@neosmith.com,Megan Cross,Risk & Compliance,0.47
daisy.may.E1865@neosmith.com,Daisy May,Finance,0.41
courtney.hodges.E1866@neosmith.com,Courtney Hodges,R&D,0.44
tyler.lee.E1867@neosmith.com,Tyler Lee,People,0.41
sarah.burgess.E1868@neosmith.com,Sarah Burgess,Operations,0.25
nathan.allen.E1869@neosmith.com,Nathan Allen,Logistics,0.55
jonathan.martinez.E1870@neosmith.com,Jonathan Martinez,Marketing,0.44
ryan.turner.E1871@neosmith.com,Ryan Turner,Sales,0.47
timothy.park.E1872@neosmith.com,Timothy Park,Engineering,0.42
mark.forbes.E1873@neosmith.com,Mark Forbes,IT,0.45
ashley.powell.E1874@neosmith.com,Ashley Powell,Risk & Compliance,0.32
lori.jackson.E1875@neosmith.com,Lori Jackson,Finance,0.47
kristie.mack.E1876@neosmith.com,Kristie Mack,R&D,0.63
dr..troy.ryan.E1877@neosmith.com,Dr. Troy Ryan,People,0.79
christian.carter.E1878@neosmith.com,Christian Carter,Operations,0.34
sarah.estes.E1879@neosmith.com,Sarah Estes,Logistics,0.36
willie.fischer.E1880@neosmith.com,Willie Fischer,Marketing,0.36
craig.hodges.E1881@neosmith.com,Craig Hodges,Sales,0.47
daniel.rios.E1882@neosmith.com,Daniel Rios,Engineering,0.39
samantha.gibson.E1883@neosmith.com,Samantha Gibson,IT,0.5
andrew.taylor.E1884@neosmith.com,Andrew Taylor,Risk & Compliance,0.81
bonnie.heath.E1885@neosmith.com,Bonnie Heath,Finance,0.4
dean.vasquez.E1886@neosmith.com,Dean Vasquez,R&D,0.38
blake.duarte.E1887@neosmith.com,Blake Duarte,People,0.36
jason.miller.E1888@neosmith.com,Jason Miller,Operations,0.57
luke.evans.E1889@neosmith.com,Luke Evans,Logistics,0.75
frederick.knapp.E1890@neosmith.com,Frederick Knapp,Marketing,0.37
jose.fox.E1891@neosmith.com,Jose Fox,Sales,0.31
alyssa.webb.E1892@neosmith.com,Alyssa Webb,Engineering,0.39
ashley.farmer.E1893@neosmith.com,Ashley Farmer,IT,0.36
carrie.mckay.E1894@neosmith.com,Carrie Mckay,Risk & Compliance,0.42
sean.sullivan.E1895@neosmith.com,Sean Sullivan,Finance,0.2
john.burch.E1896@neosmith.com,John Burch,R&D,0.49
theodore.brown.E1897@neosmith.com,Theodore Brown,People,0.48
daniel.hansen.E1898@neosmith.com,Daniel Hansen,Operations,0.43
karen.wong.E1899@neosmith.com,Karen Wong,Logistics,0.53
mitchell.mcmahon.E1900@neosmith.com,Mitchell Mcmahon,Marketing,0.34
kenneth.morris.E1901@neosmith.com,Kenneth Morris,Sales,0.24
terry.phillips.E1902@neosmith.com,Terry Phillips,Engineering,0.26
catherine.bryan.E1903@neosmith.com,Catherine Bryan,IT,0.28
melissa.henderson.E1904@neosmith.com,Melissa Henderson,Risk & Compliance,0.29
jacqueline.sharp.E1905@neosmith.com,Jacqueline Sharp,Finance,0.34
karen.patterson.md.E1906@neosmith.com,Karen Patterson MD,R&D,0.36
dana.padilla.E1907@neosmith.com,Dana Padilla,People,0.28
sheryl.stevenson.E1908@neosmith.com,Sheryl Stevenson,Operations,0.38
ann.hernandez.E1909@neosmith.com,Ann Hernandez,Logistics,0.37
kevin.murphy.E1910@neosmith.com,Kevin Murphy,Marketing,0.34
maria.davis.E1911@neosmith.com,Maria Davis,Sales,0.54
chelsea.hunter.E1912@neosmith.com,Chelsea Hunter,Engineering,0.48
ian.rodriguez.E1913@neosmith.com,Ian Rodriguez,IT,0.32
thomas.brown.E1914@neosmith.com,Thomas Brown,Risk & Compliance,0.25
jeremy.stanley.E1915@neosmith.com,Jeremy Stanley,Finance,0.52
dr..joseph.taylor.E1916@neosmith.com,Dr. Joseph Taylor,R&D,0.5
michael.ramsey.E1917@neosmith.com,Michael Ramsey,People,0.38
joshua.dyer.E1918@neosmith.com,Joshua Dyer,Operations,0.82
heather.fischer.E1919@neosmith.com,Heather Fischer,Logistics,0.28
robert.coleman.E1920@neosmith.com,Robert Coleman,Marketing,0.22
daniel.castillo.E1921@neosmith.com,Daniel Castillo,Sales,0.26
renee.reynolds.E1922@neosmith.com,Renee Reynolds,Engineering,0.51
mandy.wheeler.E1923@neosmith.com,Mandy Wheeler,IT,0.25
jocelyn.tyler.E1924@neosmith.com,Jocelyn Tyler,Risk & Compliance,0.52
christine.campbell.E1925@neosmith.com,Christine Campbell,Finance,0.47
shannon.clayton.E1926@neosmith.com,Shannon Clayton,R&D,0.53
mr..gregory.rodriguez.E1927@neosmith.com,Mr. Gregory Rodriguez,People,0.45
andrea.carter.E1928@neosmith.com,Andrea Carter,Operations,0.44
jennifer.smith.E1929@neosmith.com,Jennifer Smith,Logistics,0.4
mark.webster.E1930@neosmith.com,Mark Webster,Marketing,0.39
steven.rivera.E1931@neosmith.com,Steven Rivera,Sales,0.5
nicholas.wilson.E1932@neosmith.com,Nicholas Wilson,Engineering,0.35
samantha.wood.E1933@neosmith.com,Samantha Wood,IT,0.6
lindsay.smith.dvm.E1934@neosmith.com,Lindsay Smith DVM,Risk & Compliance,0.52
jay.scott.E1935@neosmith.com,Jay Scott,Finance,0.15
bryan.ochoa.E1936@neosmith.com,Bryan Ochoa,R&D,0.37
ann.rubio.E1937@neosmith.com,Ann Rubio,People,0.48
tracy.velazquez.E1938@neosmith.com,Tracy Velazquez,Operations,0.48
kathleen.green.E1939@neosmith.com,Kathleen Green,Logistics,0.37
brooke.thomas.E1940@neosmith.com,Brooke Thomas,Marketing,0.66
jackson.morales.E1941@neosmith.com,Jackson Morales,Sales,0.45
tracey.duncan.E1942@neosmith.com,Tracey Duncan,Engineering,0.38
kathy.jackson.E1943@neosmith.com,Kathy Jackson,IT,0.39
christina.fuller.E1944@neosmith.com,Christina Fuller,Risk & Compliance,0.37
carla.benitez.E1945@neosmith.com,Carla Benitez,Finance,0.34
derek.hopkins.E1946@neosmith.com,Derek Hopkins,R&D,0.51
cynthia.garrett.E1947@neosmith.com,Cynthia Garrett,People,0.7
jennifer.gutierrez.E1948@neosmith.com,Jennifer Gutierrez,Operations,0.51
sara.suarez.E1949@neosmith.com,Sara Suarez,Logistics,0.3
kylie.ramsey.E1950@neosmith.com,Kylie Ramsey,Marketing,0.5
jeffery.stevenson.E1951@neosmith.com,Jeffery Stevenson,Sales,0.5
paula.conley.E1952@neosmith.com,Paula Conley,Engineering,0.26
tricia.jones.E1953@neosmith.com,Tricia Jones,IT,0.3
ashley.king.E1954@neosmith.com,Ashley King,Risk & Compliance,0.38
norma.riley.E1955@neosmith.com,Norma Riley,Finance,0.49
scott.johnson.E1956@neosmith.com,Scott Johnson,R&D,0.34
david.rodriguez.E1957@neosmith.com,David Rodriguez,People,0.37
nicholas.hart.E1958@neosmith.com,Nicholas Hart,Operations,0.27
jacob.jackson.E1959@neosmith.com,Jacob Jackson,Logistics,0.46
stanley.stevens.E1960@neosmith.com,Stanley Stevens,Marketing,0.34
george.miller.E1961@neosmith.com,George Miller,Sales,0.4
erica.hinton.E1962@neosmith.com,Erica Hinton,Engineering,0.39
patrick.ochoa.E1963@neosmith.com,Patrick Ochoa,IT,0.55
eileen.garza.E1964@neosmith.com,Eileen Garza,Risk & Compliance,0.26
cassidy.mcdaniel.dvm.E1965@neosmith.com,Cassidy Mcdaniel DVM,Finance,0.37
donna.garcia.E1966@neosmith.com,Donna Garcia,R&D,0.31
bruce.mejia.E1967@neosmith.com,Bruce Mejia,People,0.54
taylor.johnson.E1968@neosmith.com,Taylor Johnson,Operations,0.4
sandra.jensen.E1969@neosmith.com,Sandra Jensen,Logistics,0.47
heather.knight.E1970@neosmith.com,Heather Knight,Marketing,0.33
stephanie.graham.E1971@neosmith.com,Stephanie Graham,Sales,0.47
pamela.roberts.E1972@neosmith.com,Pamela Roberts,Engineering,0.48
charlotte.atkins.E1973@neosmith.com,Charlotte Atkins,IT,0.23
destiny.adams.E1974@neosmith.com,Destiny Adams,Risk & Compliance,0.46
anna.martin.E1975@neosmith.com,Anna Martin,Finance,0.51
nicholas.miller.E1976@neosmith.com,Nicholas Miller,R&D,0.55
carl.duran.E1977@neosmith.com,Carl Duran,People,0.38
richard.adams.E1978@neosmith.com,Richard Adams,Operations,0.32
james.garcia.E1979@neosmith.com,James Garcia,Logistics,0.45
april.bell.E1980@neosmith.com,April Bell,Marketing,0.51
justin.torres.E1981@neosmith.com,Justin Torres,Sales,0.49
rachel.jackson.E1982@neosmith.com,Rachel Jackson,Engineering,0.28
jerry.ray.E1983@neosmith.com,Jerry Ray,IT,0.46
george.meyer.E1984@neosmith.com,George Meyer,Risk & Compliance,0.29
michael.young.E1985@neosmith.com,Michael Young,Finance,0.51
vickie.flores.E1986@neosmith.com,Vickie Flores,R&D,0.46
robert.dunn.E1987@neosmith.com,Robert Dunn,People,0.78
lucas.jordan.E1988@neosmith.com,Lucas Jordan,Operations,0.31
justin.morgan.E1989@neosmith.com,Justin Morgan,Logistics,0.49
veronica.salinas.E1990@neosmith.com,Veronica Salinas,Marketing,0.41
rebecca.mclean.md.E1991@neosmith.com,Rebecca Mclean MD,Sales,0.33
patricia.davis.E1992@neosmith.com,Patricia Davis,Engineering,0.33
kevin.reilly.E1993@neosmith.com,Kevin Reilly,IT,0.47
david.castillo.E1994@neosmith.com,David Castillo,Risk & Compliance,0.47
juan.haney.E1995@neosmith.com,Juan Haney,Finance,0.48
keith.johnson.E1996@neosmith.com,Keith Johnson,R&D,0.87
derrick.allen.E1997@neosmith.com,Derrick Allen,People,0.41
richard.khan.E1998@neosmith.com,Richard Khan,Operations,0.37
thomas.gregory.E1999@neosmith.com,Thomas Gregory,Logistics,0.29
mr..derek.garrison.E2000@neosmith.com,Mr. Derek Garrison,Marketing,0.15
keith.bradley.E2001@neosmith.com,Keith Bradley,Sales,0.38
sheila.prince.E2002@neosmith.com,Sheila Prince,Engineering,0.32
patricia.cruz.E2003@neosmith.com,Patricia Cruz,IT,0.25
mrs..elizabeth.rodriguez.E2004@neosmith.com,Mrs. Elizabeth Rodriguez,Risk & Compliance,0.43
jennifer.sanchez.E2005@neosmith.com,Jennifer Sanchez,Finance,0.75
holly.turner.E2006@neosmith.com,Holly Turner,R&D,0.44
erin.rojas.E2007@neosmith.com,Erin Rojas,People,0.32
miguel.peters.E2008@neosmith.com,Miguel Peters,Operations,0.29
sergio.randall.E2009@neosmith.com,Sergio Randall,Logistics,0.53
jerry.shaw.E2010@neosmith.com,Jerry Shaw,Marketing,0.45
cody.mcneil.E2011@neosmith.com,Cody Mcneil,Sales,0.32
roy.brown.E2012@neosmith.com,Roy Brown,Engineering,0.41
keith.smith.E2013@neosmith.com,Keith Smith,IT,0.86
kimberly.hansen.md.E2014@neosmith.com,Kimberly Hansen MD,Risk & Compliance,0.83
craig.ford.E2015@neosmith.com,Craig Ford,Finance,0.22
phillip.henderson.E2016@neosmith.com,Phillip Henderson,R&D,0.21
david.bennett.E2017@neosmith.com,David Bennett,People,0.46
michael.johnson.E2018@neosmith.com,Michael Johnson,Operations,0.59
justin.george.E2019@neosmith.com,Justin George,Logistics,0.47
jason.huerta.E2020@neosmith.com,Jason Huerta,Marketing,0.27
mitchell.martinez.E2021@neosmith.com,Mitchell Martinez,Sales,0.19
kyle.ross.E2022@neosmith.com,Kyle Ross,Engineering,0.43
jonathan.clark.E2023@neosmith.com,Jonathan Clark,IT,0.4
michelle.bell.E2024@neosmith.com,Michelle Bell,Risk & Compliance,0.31
donna.rodriguez.E2025@neosmith.com,Donna Rodriguez,Finance,0.4
theresa.campos.E2026@neosmith.com,Theresa Campos,R&D,0.42
samantha.weeks.E2027@neosmith.com,Samantha Weeks,People,0.29
jeanne.sullivan.E2028@neosmith.com,Jeanne Sullivan,Operations,0.44
alexander.jensen.E2029@neosmith.com,Alexander Jensen,Logistics,0.55
tammy.perry.E2030@neosmith.com,Tammy Perry,Marketing,0.27
joshua.soto.E2031@neosmith.com,Joshua Soto,Sales,0.45
stacy.garcia.E2032@neosmith.com,Stacy Garcia,Engineering,0.49
cameron.andrews.E2033@neosmith.com,Cameron Andrews,IT,0.48
jason.johnson.E2034@neosmith.com,Jason Johnson,Risk & Compliance,0.44
kevin.frank.E2035@neosmith.com,Kevin Frank,Finance,0.46
michael.richardson.E2036@neosmith.com,Michael Richardson,R&D,0.35
mr..alan.stewart.E2037@neosmith.com,Mr. Alan Stewart,People,0.17
renee.contreras.E2038@neosmith.com,Renee Contreras,Operations,0.42
amy.decker.E2039@neosmith.com,Amy Decker,Logistics,0.39
christine.hart.E2040@neosmith.com,Christine Hart,Marketing,0.79
angelica.wilson.E2041@neosmith.com,Angelica Wilson,Sales,0.27
jessica.neal.E2042@neosmith.com,Jessica Neal,Engineering,0.33
justin.nelson.E2043@neosmith.com,Justin Nelson,IT,0.4
cody.lopez.E2044@neosmith.com,Cody Lopez,Risk & Compliance,0.45
rebecca.sullivan.E2045@neosmith.com,Rebecca Sullivan,Finance,0.25
george.ramirez.E2046@neosmith.com,George Ramirez,R&D,0.58
robert.johnson.E2047@neosmith.com,Robert Johnson,People,0.47
shane.cole.E2048@neosmith.com,Shane Cole,Operations,0.82
stephanie.brooks.E2049@neosmith.com,Stephanie Brooks,Logistics,0.8
lisa.simon.E2050@neosmith.com,Lisa Simon,Marketing,0.44
amanda.atkins.E2051@neosmith.com,Amanda Atkins,Sales,0.38
dr..robert.miller.E2052@neosmith.com,Dr. Robert Miller,Engineering,0.35
benjamin.grimes.E2053@neosmith.com,Benjamin Grimes,IT,0.4
valerie.simmons.E2054@neosmith.com,Valerie Simmons,Risk & Compliance,0.29
tyler.crawford.E2055@neosmith.com,Tyler Crawford,Finance,0.33
stacey.robinson.E2056@neosmith.com,Stacey Robinson,R&D,0.52
linda.madden.E2057@neosmith.com,Linda Madden,People,0.46
david.williams.E2058@neosmith.com,David Williams,Operations,0.52
donald.bell.E2059@neosmith.com,Donald Bell,Logistics,0.37
john.snyder.E2060@neosmith.com,John Snyder,Marketing,0.83
david.lucero.E2061@neosmith.com,David Lucero,Sales,0.55
erica.vang.E2062@neosmith.com,Erica Vang,Engineering,0.31
amber.martinez.E2063@neosmith.com,Amber Martinez,IT,0.48
larry.pena.E2064@neosmith.com,Larry Pena,Risk & Compliance,0.39
glenn.hernandez.E2065@neosmith.com,Glenn Hernandez,Finance,0.41
victor.nguyen.E2066@neosmith.com,Victor Nguyen,R&D,0.39
jennifer.rodgers.E2067@neosmith.com,Jennifer Rodgers,People,0.32
maurice.ewing.E2068@neosmith.com,Maurice Ewing,Operations,0.48
gloria.davila.E2069@neosmith.com,Gloria Davila,Logistics,0.4
joshua.ramos.E2070@neosmith.com,Joshua Ramos,Marketing,0.43
aaron.kent.E2071@neosmith.com,Aaron Kent,Sales,0.42
matthew.smith.E2072@neosmith.com,Matthew Smith,Engineering,0.32
chelsea.reynolds.E2073@neosmith.com,Chelsea Reynolds,IT,0.41
rachel.morgan.E2074@neosmith.com,Rachel Morgan,Risk & Compliance,0.4
brandy.fisher.E2075@neosmith.com,Brandy Fisher,Finance,0.43
